image_url,movie_cast,movie_description,movie_director,movie_hero,movie_rating,movie_title,movie_votes,movie_year,rank
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzMjk4NjI4M15BMl5BanBnXkFtZTcwNjQ4OTEwNA@@._V1._SY209_CR0,0,140,209_.jpg"," Russell Crowe, Elizabeth Banks, Liam Neeson, Michael Buie",A married couple's life is turned upside down when the wife is accused of a murder. (133 mins.), Paul Haggis, Russell Crowe,7.4,The Next Three Days,154761.0,(2010),78
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyNTk5MTMxN15BMl5BanBnXkFtZTcwNTc0ODI1NA@@._V1._SY209_CR0,0,140,209_.jpg"," Kevin Costner, Demi Moore, William Hurt, Dane Cook",A psychological thriller about a man who is sometimes controlled by his murder-and-mayhem-loving alter ego. (120 mins.), Bruce A. Evans, Kevin Costner,7.3,Mr. Brooks,129510.0,(2007),79
"https://images-na.ssl-images-amazon.com/images/M/MV5BNmY5ODRmYTItNWU0Ni00MWE3LTgyYzUtYjZlN2Q5YTcyM2NmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1._SY209_CR1,0,140,209_.jpg"," Pam Grier, Samuel L. Jackson, Robert Forster, Bridget Fonda",A middle-aged woman finds herself in the middle of a huge conflict that will either make her a profit or cost her life. (154 mins.), Quentin Tarantino, Pam Grier,7.5,Jackie Brown,256514.0,(1997),80
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0NjEwNjUxM15BMl5BanBnXkFtZTcwMzk0MjQ5Mg@@._V1._SX140_CR0,0,140,209_.jpg"," Robert Downey Jr., Jude Law, Rachel McAdams, Mark Strong",Detective Sherlock Holmes and his stalwart partner Watson engage in a battle of wits and brawn with a nemesis whose plot is a threat to all of England. (128 mins.), Guy Ritchie, Robert Downey Jr.,7.6,Sherlock Holmes,509232.0,(2009),81
"https://images-na.ssl-images-amazon.com/images/M/MV5BZDMxOGZhNWYtMzRlYy00Mzk5LWJjMjEtNmQ4NDU4M2QxM2UzXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1._SY209_CR0,0,140,209_.jpg"," Leonardo DiCaprio, Djimon Hounsou, Jennifer Connelly, Kagiso Kuypers","A fisherman, a smuggler, and a syndicate of businessmen match wits over the possession of a priceless diamond. (143 mins.)", Edward Zwick, Leonardo DiCaprio,8.0,Blood Diamond,428119.0,(2006),82
"https://images-na.ssl-images-amazon.com/images/M/MV5BNGNhYWY4M2ItZTFjOC00YmRiLTk4YTUtOGIxNjNjOGU2MTA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1._SY209_CR1,0,140,209_.jpg"," Isabella Rossellini, Kyle MacLachlan, Dennis Hopper, Laura Dern","The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child. (120 mins.)", David Lynch, Isabella Rossellini,7.8,Blue Velvet,145636.0,(1986),83
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@._V1._SX140_CR0,0,140,209_.jpg"," Sam Neill, Laura Dern, Jeff Goldblum, Richard Attenborough","During a preview tour, a theme park suffers a major power breakdown that allows its cloned dinosaur exhibits to run amok. (127 mins.)", Steven Spielberg, Sam Neill,8.1,Jurassic Park,680767.0,(1993),84
"https://images-na.ssl-images-amazon.com/images/M/MV5BYjA0NDMyYTgtMDgxOC00NGE0LWJkOTQtNDRjMjEzZmU0ZTQ3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1._SY209_CR0,0,140,209_.jpg"," Antonio Banderas, Salma Hayek, Joaquim de Almeida, Cheech Marin",A gunslinger is embroiled in a war with a local drug runner. (104 mins.), Robert Rodriguez, Antonio Banderas,7.2,Desperado,147301.0,(1995),85
"https://images-na.ssl-images-amazon.com/images/M/MV5BNjdhNzZlYzYtYTBlNS00NTJiLWI2ZWUtMDI2YzI2MzM5NjY4XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1._SX140_CR0,0,140,209_.jpg"," Robert De Niro, Nick Nolte, Jessica Lange, Juliette Lewis","A convicted rapist, released from prison after serving a fourteen-year sentence, stalks the family of the lawyer who originally defended him. (128 mins.)", Martin Scorsese, Robert De Niro,7.3,Cape Fear,137605.0,(1991),86
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NzM2ODQxNF5BMl5BanBnXkFtZTcwMDczMDU1MQ@@._V1._SY209_CR0,0,140,209_.jpg"," Philip Seymour Hoffman, Ethan Hawke, Albert Finney, Marisa Tomei","When two brothers organize the robbery of their parents' jewelry store the job goes horribly wrong, triggering a series of events that sends them, their father and one brother's wife hurtling towards a shattering climax. (117 mins.)", Sidney Lumet, Philip Seymour Hoffman,7.3,Before the Devil Knows You're Dead,85379.0,(2007),87
"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxOTI0MjU5NV5BMl5BanBnXkFtZTgwNzM4OTk4NTE@._V1._SY209_CR0,0,140,209_.jpg"," Tom Hanks, Mark Rylance, Alan Alda, Amy Ryan","During the Cold War, an American lawyer is recruited to defend an arrested Soviet spy in court, and then help the CIA facilitate an exchange of the spy for the Soviet captured American U2 spy plane pilot, Francis Gary Powers. (142 mins.)", Steven Spielberg, Tom Hanks,7.6,Bridge of Spies,225735.0,(2015),88
"https://images-na.ssl-images-amazon.com/images/M/MV5BNmY4ZGFjYTYtMDNmYi00ZDM4LWFjYTgtNmNlZjBmMzg0MzQ3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1._SY209_CR0,0,140,209_.jpg"," Jodie Foster, Kristen Stewart, Forest Whitaker, Dwight Yoakam","A divorced woman and her diabetic daughter take refuge in their newly-purchased house's safe room, when three men break-in, searching for a missing fortune. (112 mins.)", David Fincher, Jodie Foster,6.8,Panic Room,219679.0,(2002),89
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY0NDY3MDMxN15BMl5BanBnXkFtZTcwOTM5NzMzOQ@@._V1._SX140_CR0,0,140,209_.jpg"," Jesse Eisenberg, Common, Mark Ruffalo, Woody Harrelson","An F.B.I. Agent, and an Interpol Detective, track a team of illusionists, who pull off bank heists during their performances, and reward their audiences with the money. (115 mins.)", Louis Leterrier, Jesse Eisenberg,7.3,Now You See Me,502363.0,(2013),90
"https://images-na.ssl-images-amazon.com/images/M/MV5BYzg5YmUyNGMtMThiNS00MjA2LTgwZDctNDlhM2RkZDNmZmRkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1._SY209_CR0,0,140,209_.jpg"," Arnold Schwarzenegger, Jamie Lee Curtis, Tom Arnold, Bill Paxton","A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used car salesman while terrorists smuggle nuclear war heads into the United States. (141 mins.)", James Cameron, Arnold Schwarzenegger,7.2,True Lies,202062.0,(1994),91
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczMzIzMTQ1OV5BMl5BanBnXkFtZTYwMDQwNjk2._V1._SY209_CR0,0,140,209_.jpg"," Viggo Mortensen, Maria Bello, Ed Harris, William Hurt","A mild-mannered man becomes a local hero through an act of violence, which sets off repercussions that will shake his family to its very core. (96 mins.)", David Cronenberg, Viggo Mortensen,7.5,A History of Violence,198174.0,(2005),92
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcxNDQ5MzAyOV5BMl5BanBnXkFtZTYwMjkxMTU3._V1._SX140_CR0,0,140,209_.jpg"," Colin Farrell, Kiefer Sutherland, Forest Whitaker, Radha Mitchell","Stuart Shepard finds himself trapped in a phone booth, pinned down by an extortionist's sniper rifle. (81 mins.)", Joel Schumacher, Colin Farrell,7.1,Phone Booth,220871.0,(2002),93
"https://images-na.ssl-images-amazon.com/images/M/MV5BMzE0NGQ5YWYtNWRkYy00NzNhLWI5YzMtM2NjZjU4ZWEwM2QyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1._SY209_CR3,0,140,209_.jpg"," Jake Gyllenhaal, Michelle Monaghan, Vera Farmiga, Jeffrey Wright",A soldier wakes up in someone else's body and discovers he's part of an experimental government program to find the bomber of a commuter train. A mission he has only 8 minutes to complete. (93 mins.), Duncan Jones, Jake Gyllenhaal,7.5,Source Code,412455.0,(2011),94
"https://images-na.ssl-images-amazon.com/images/M/MV5BNzQzMzJhZTEtOWM4NS00MTdhLTg0YjgtMjM4MDRkZjUwZDBlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1._SY209_CR0,0,140,209_.jpg"," Harrison Ford, Rutger Hauer, Sean Young, Edward James Olmos",A blade runner must pursue and try to terminate four replicants who stole a ship in space and have returned to Earth to find their creator. (117 mins.), Ridley Scott, Harrison Ford,8.2,Blade Runner,506623.0,(1982),95
"https://images-na.ssl-images-amazon.com/images/M/MV5BN2U1YzdhYWMtZWUzMi00OWI1LWFkM2ItNWVjM2YxMGQ2MmNhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1._SY209_CR2,0,140,209_.jpg"," Jake Gyllenhaal, Rene Russo, Bill Paxton, Riz Ahmed","When Louis Bloom, a con man desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. (118 mins.)", Dan Gilroy, Jake Gyllenhaal,7.9,Nightcrawler,343766.0,(2014),96
"https://images-na.ssl-images-amazon.com/images/M/MV5BYTdmZmY3Y2QtNjU5NC00OGUxLTg3MWQtMmE2ODM5Mzg3MzcyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1._SY209_CR4,0,140,209_.jpg"," Kurt Russell, ZoÃ« Bell, Rosario Dawson, Vanessa Ferlito","Two separate sets of voluptuous women are stalked at different times by a scarred stuntman who uses his ""death proof"" cars to execute his murderous plans. (113 mins.)", Quentin Tarantino, Kurt Russell,7.1,Death Proof,223859.0,(2007),97
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNjc2NzAwNF5BMl5BanBnXkFtZTcwMDg3NzMzMw@@._V1._SY209_CR0,0,140,209_.jpg"," Jake Gyllenhaal, Robert Downey Jr., Mark Ruffalo, Anthony Edwards","In the late 1960s/early 1970s, a San Francisco cartoonist becomes an amateur detective obsessed with tracking down the Zodiac Killer, an unidentified individual who terrorizes Northern California with a killing spree. (157 mins.)", David Fincher, Jake Gyllenhaal,7.7,Zodiac,340127.0,(2007),98
"https://images-na.ssl-images-amazon.com/images/M/MV5BYzVmMTdjOTYtOTJkYS00ZTg2LWExNTgtNzA1N2Y0MDgwYWFhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1._SX140_CR0,0,140,209_.jpg"," Willem Dafoe, Sean Patrick Flanery, Norman Reedus, David Della Rocco",Fraternal twins set out to rid Boston of the evil men operating there while being tracked down by an FBI agent. (108 mins.), Troy Duffy, Willem Dafoe,7.9,The Boondock Saints,206273.0,(1999),99
"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MTc0ODEwOV5BMl5BanBnXkFtZTgwNDAyOTY1MDI@._V1._SY209_CR2,0,140,209_.jpg"," Taraneh Alidoosti, Shahab Hosseini, Babak Karimi, Mina Sadati","While both participating in a production of ""Death of a Salesman,"" a teacher's wife is assaulted in her new home, which leaves him determined to find the perpetrator over his wife's traumatized objections. (124 mins.)", Asghar Farhadi, Taraneh Alidoosti,7.9,The Salesman,27374.0,(2016),100
